Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
sourcegraph,1.2432432432432432,1.6428571428571428,1.6605504587155964,1.216,1.7941176470588236,1.63,1.457627118644068,1.509433962264151,1.0,1.1764705882352942,1.7128712871287128,1.8399999999999999,1.0638297872340425,1.1353383458646615,1.2666666666666666
cypress-io,1.6689189189189189,1.3673469387755102,1.1651376146788992,1.504,1.2647058823529411,1.72,1.6101694915254239,1.6792452830188678,1.4375,1.3529411764705883,1.1782178217821784,1.6,1.3191489361702127,1.1353383458646615,1.4
ankidroid,1.2432432432432432,1.2755102040816326,1.9908256880733946,2.2239999999999998,1.2647058823529411,1.09,1.0,1.5943396226415094,1.125,1.7941176470588236,1.0891089108910892,1.24,1.1914893617021276,1.5413533834586466,1.2
Expensify,1.7297297297297298,1.183673469387755,1.0825688073394497,1.576,1.7058823529411766,1.3599999999999999,1.3813559322033897,1.849056603773585,1.375,2.411764705882353,2.3366336633663365,2.56,1.4468085106382977,1.5413533834586466,1.8
gravitational,1.304054054054054,1.3673469387755102,1.4954128440366974,1.288,1.4411764705882353,1.63,1.076271186440678,1.3396226415094339,1.4375,1.088235294117647,1.3564356435643563,1.48,1.127659574468085,1.3383458646616542,1.0666666666666667
kubevirt,1.1216216216216215,1.0918367346938775,1.4954128440366974,1.288,1.2647058823529411,1.09,1.457627118644068,1.509433962264151,1.125,1.3529411764705883,1.2673267326732673,1.24,1.0,1.1353383458646615,1.1333333333333333
MetaMask,1.7297297297297298,1.5510204081632653,1.5779816513761469,1.072,1.1764705882352942,1.54,1.8389830508474576,1.509433962264151,1.5,1.0,1.5346534653465347,1.12,1.2553191489361701,1.4736842105263157,1.5333333333333332
yuzu-emu,1.0608108108108107,1.2755102040816326,1.1651376146788992,1.072,1.0,1.0,1.076271186440678,1.169811320754717,1.0,1.088235294117647,1.1782178217821784,1.6,1.127659574468085,1.1353383458646615,1.0666666666666667
taosdata,1.0608108108108107,1.2755102040816326,1.743119266055046,1.072,1.4411764705882353,1.09,1.228813559322034,1.0,1.3125,1.5294117647058822,1.4455445544554455,1.12,1.0,1.2030075187969924,1.1333333333333333
matrix-org,1.7297297297297298,1.183673469387755,1.1651376146788992,1.1440000000000001,2.235294117647059,1.27,1.228813559322034,1.6792452830188678,1.3125,1.8823529411764706,1.4455445544554455,1.24,1.1914893617021276,1.5413533834586466,1.1333333333333333
